transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_value,order_size,transaction_year,transaction_month,high_value_transaction
T70591,2022-08-11,C4564,smartphone,5.0,822.2093802,credit card,complete,4111.046901000001,regular,2022.0,8.0,True
T70594,2023-09-08,C4534,headphones,10.0,924.836444,cash,pending,9248.364440000001,regular,2023.0,9.0,True
T70599,2022-06-12,C3797,laptop,3.0,525.3792688,credit card,complete,1576.1378064,regular,2022.0,6.0,False
T70602,2020-03-05,C1789,laptop,8.0,694.9478763,credit card,unknown,5559.5830104,regular,2020.0,3.0,True
T70607,2021-08-09,C3884,smartphone,2.0,73.79382003,paypal,failed,147.58764006,regular,2021.0,8.0,False
T70610,2022-01-10,C1776,smartphone,6.0,885.4506726,paypal,completed,5312.7040356,regular,2022.0,1.0,True
T70620,2020-03-10,C2954,tablet,7.0,454.5110533,pay pal,failed,3181.5773731,regular,2020.0,3.0,True
T70624,2021-06-12,C3520,tablet,3.0,980.84,cash,unknown,2942.52,regular,2021.0,6.0,True
T70636,2021-08-01,C2407,headphones,905.0,996.8760028,creditcard,failed,902172.782534,bulk,2021.0,8.0,True
T70646,2022-03-04,C1367,lapto,640.0,889.8,creditcard,completed,569472.0,bulk,2022.0,3.0,True
T70659,2022-02-11,C3768,tablet,4.0,459.7854372,paypal,pending,1839.1417488,regular,2022.0,2.0,False
T70664,2022-10-03,C4859,coffee machine,8.0,296.8230657,cash,completed,2374.5845256,regular,2022.0,10.0,True
T70670,2022-02-02,C4408,headphones,6.0,525.3792688,pay pal,pending,3152.2756128,regular,2022.0,2.0,True
T70679,2020-06-12,C4842,lapto,10.0,525.3792688,cash,unknown,5253.7926879999995,regular,2020.0,6.0,True
T70682,2020-10-09,C685,tablet,9.0,98.9,credit card,unknown,890.1,regular,2020.0,10.0,False
T70684,2021-03-01,C2999,laptop,3.0,512.7307209,credit card,failed,1538.1921627000002,regular,2021.0,3.0,False
T70698,2020-04-01,C3316,headphones,5.0,525.3792688,credit card,completed,2626.8963439999998,regular,2020.0,4.0,True
T70706,2024-01-10,C2162,coffee machine,5.0,525.3792688,creditcard,unknown,2626.8963439999998,regular,2024.0,1.0,True
T70707,2024-01-01,C817,laptop,5.0,62.33399827,pay pal,complete,311.66999135000003,regular,2024.0,1.0,False
T70713,2023-11-12,C4763,lapt,345.0,876.7,creditcard,completed,302461.5,bulk,2023.0,11.0,True
T70758,2022-12-01,C728,tablet,9.0,525.3792688,creditcard,unknown,4728.4134192,regular,2022.0,12.0,True
T70763,2021-04-12,C635,headphones,4.0,933.9282066,credit card,completed,3735.7128264,regular,2021.0,4.0,True
T70771,2022-09-03,C1797,headphones,1.0,917.18,pay pal,failed,917.18,regular,2022.0,9.0,False
T70781,2024-07-05,unknown,smartphone,651.0,654.5646413,paypal,complete,426121.5814863,bulk,2024.0,7.0,True
T70787,2022-03-05,C1092,coffee machine,1.0,525.3792688,paypal,failed,525.3792688,regular,2022.0,3.0,False
T70790,2024-05-04,C4035,smartphone,6.0,640.236345,cash,complete,3841.41807,regular,2024.0,5.0,True
T70792,2023-11-07,C1133,headphones,480.0,525.3792688,cash,complete,252182.04902399998,bulk,2023.0,11.0,True
T70793,2023-07-11,C839,laptop,5.0,639.8848932,pay pal,failed,3199.424466,regular,2023.0,7.0,True
T70795,2024-10-07,C350,smartphone,9.0,337.2854046,creditcard,completed,3035.5686414,regular,2024.0,10.0,True
T70807,2020-10-12,C2298,coffee machine,6.0,266.7683446,paypal,complete,1600.6100675999999,regular,2020.0,10.0,False
T70808,2021-05-04,C1316,tablet,7.0,754.3084133,pay pal,unknown,5280.1588931,regular,2021.0,5.0,True
T70827,2020-12-01,C4565,l,7.0,781.0677912,credit card,pending,5467.4745384,regular,2020.0,12.0,True
T70834,2023-08-10,C1106,laptop,7.0,92.77071488,cash,completed,649.39500416,regular,2023.0,8.0,False
T70838,2023-10-01,C1892,laptop,6.0,492.9293001,paypal,failed,2957.5758005999996,regular,2023.0,10.0,True
T70839,2022-11-05,C4284,headphones,526.0,732.7670111,credit card,failed,385435.44783859997,bulk,2022.0,11.0,True
T70844,2021-10-05,C3931,coffee machine,7.0,839.01,cash,failed,5873.07,regular,2021.0,10.0,True
T70845,2023-02-05,C452,smartphone,6.0,723.3168166,paypal,failed,4339.9008996,regular,2023.0,2.0,True
T70846,2021-06-12,C2631,coffee machine,10.0,773.2398057,pay pal,completed,7732.398057,regular,2021.0,6.0,True
T70862,2020-05-05,C3094,headphones,751.0,525.3792688,creditcard,complete,394559.8308688,bulk,2020.0,5.0,True
T70868,2024-07-10,C3792,laptop,6.0,103.8041392,credit card,unknown,622.8248351999999,regular,2024.0,7.0,False
T70876,2022-03-05,C577,smartphone,480.0,107.392418,paypal,failed,51548.360640000006,bulk,2022.0,3.0,True
T70886,2023-06-05,C4543,laptop,157.0,397.3516962,creditcard,complete,62384.2163034,bulk,2023.0,6.0,True
T70896,2024-10-04,C2879,laptop,9.0,525.3792688,cash,unknown,4728.4134192,regular,2024.0,10.0,True
T70905,2022-10-06,C2979,coffee machine,446.0,525.3792688,cash,failed,234319.15388479998,bulk,2022.0,10.0,True
T70911,2021-10-12,C703,headphones,8.0,876.2852163,creditcard,failed,7010.2817304,regular,2021.0,10.0,True
T70913,2023-05-08,C3570,coffee machine,602.0,525.3792688,creditcard,completed,316278.3198176,bulk,2023.0,5.0,True
T70921,2022-06-05,C4077,tablet,654.0,970.8720635,paypal,complete,634950.329529,bulk,2022.0,6.0,True
T70924,2023-12-07,C1246,smartphone,9.0,494.6592835,credit card,complete,4451.9335515,regular,2023.0,12.0,True
T70925,2022-07-09,C2061,headphones,654.0,525.3792688,credit card,complete,343598.04179519997,bulk,2022.0,7.0,True
T70928,2021-05-02,C3247,headphones,917.0,696.5171602,paypal,failed,638706.2359034,bulk,2021.0,5.0,True
T70939,2023-11-11,C2183,coffee machine,890.0,81.87912365,paypal,failed,72872.4200485,bulk,2023.0,11.0,True
T70943,2022-10-08,C2191,laptop,7.0,317.20632,credit card,completed,2220.44424,regular,2022.0,10.0,True
T70944,2023-03-03,C4306,tablet,3.0,280.8952343,paypal,complete,842.6857029,regular,2023.0,3.0,False
T70962,2023-07-11,C2579,coffee machine,6.0,370.1911615,paypal,completed,2221.1469690000004,regular,2023.0,7.0,True
T70964,2022-05-05,C2317,coffee machine,7.0,178.2995101,paypal,complete,1248.0965707,regular,2022.0,5.0,False
T70982,2024-01-04,C863,laptop,5.0,461.5798662,cash,failed,2307.899331,regular,2024.0,1.0,True
T70988,2022-03-08,C4716,headphones,7.0,525.3792688,creditcard,failed,3677.6548816,regular,2022.0,3.0,True
T70992,2020-02-11,C4936,smartphone,7.0,345.8352771,cash,completed,2420.8469397,regular,2020.0,2.0,True
T70993,2021-03-07,C005,headphones,5.0,580.145855,creditcard,pending,2900.7292749999997,regular,2021.0,3.0,True
T70995,2021-02-01,C2529,headphones,8.0,508.5500771,creditcard,completed,4068.4006168,regular,2021.0,2.0,True
T71020,2024-09-01,unknown,headpho,700.0,709.5495779,paypal,pending,496684.70453000005,bulk,2024.0,9.0,True
T71034,2021-01-09,C2112,coffee machine,464.0,417.5489459,creditcard,completed,193742.7108976,bulk,2021.0,1.0,True
T71046,2022-05-07,unknown,tablet,9.0,399.1645201,credit card,completed,3592.4806809,regular,2022.0,5.0,True
T71057,2025-03-01,C4045,tablet,1.0,53.49090961,creditcard,complete,53.49090961,regular,2025.0,3.0,False
T71058,2021-11-10,C1479,smartph,4.0,525.3792688,creditcard,failed,2101.5170752,regular,2021.0,11.0,True
T71059,2024-10-01,C4223,laptop,5.0,525.3792688,pay pal,failed,2626.8963439999998,regular,2024.0,10.0,True
T71064,2024-11-05,C1967,tab,662.0,763.4285039,pay pal,pending,505389.6695818,bulk,2024.0,11.0,True
T71076,2022-12-08,C1815,headphones,2.0,525.3792688,pay pal,failed,1050.7585376,regular,2022.0,12.0,False
T71079,2020-07-01,C1976,headphones,6.0,525.3792688,paypal,pending,3152.2756128,regular,2020.0,7.0,True
T71081,2020-05-06,unknown,smartphone,5.0,525.3792688,credit card,pending,2626.8963439999998,regular,2020.0,5.0,True
T71083,2023-02-10,C330,smartphone,565.0,525.3792688,credit card,complete,296839.28687199997,bulk,2023.0,2.0,True
T71084,2022-10-01,C114,coffee machine,611.0,525.3792688,paypal,unknown,321006.7332368,bulk,2022.0,10.0,True
T71085,2021-08-03,C3250,laptop,2.0,349.56,cash,completed,699.12,regular,2021.0,8.0,False
T71087,2020-05-05,C2486,table,1.0,986.57,cash,completed,986.57,regular,2020.0,5.0,False
T71090,2021-09-05,C4807,coffee machine,287.0,525.3792688,paypal,completed,150783.85014559998,bulk,2021.0,9.0,True
T71093,2021-04-08,C688,laptop,1.0,525.3792688,paypal,unknown,525.3792688,regular,2021.0,4.0,False
T71101,2023-10-07,C858,coffee machine,5.0,525.3792688,credit card,unknown,2626.8963439999998,regular,2023.0,10.0,True
T71106,2020-02-12,C3969,smartphone,671.0,468.3259132,credit card,unknown,314246.6877572,bulk,2020.0,2.0,True
T71113,2020-10-02,unknown,laptop,8.0,668.09,pay pal,failed,5344.72,regular,2020.0,10.0,True
T71123,2022-10-09,C4680,coffee machine,1.0,780.76,paypal,failed,780.76,regular,2022.0,10.0,False
T71142,2021-06-01,C2577,headphones,700.0,525.3792688,paypal,completed,367765.48816,bulk,2021.0,6.0,True
T71173,2021-09-04,unknown,sm,977.0,211.689776,paypal,failed,206820.911152,bulk,2021.0,9.0,True
T71181,2023-12-09,C3003,tablet,10.0,457.6494462,paypal,unknown,4576.494462,regular,2023.0,12.0,True
T71190,2023-12-06,C2606,coffee machine,6.0,525.3792688,credit card,pending,3152.2756128,regular,2023.0,12.0,True
T71196,2024-04-03,C1829,laptop,3.0,272.1862162,paypal,failed,816.5586486,regular,2024.0,4.0,False
T71201,2020-10-07,C1840,tablet,1.0,650.3076051,paypal,unknown,650.3076051,regular,2020.0,10.0,False
T71202,2020-04-10,C2719,headphones,769.0,705.1547611,creditcard,unknown,542264.0112859,bulk,2020.0,4.0,True
T71209,2020-07-11,C1655,laptop,282.0,525.3792688,credit card,failed,148156.9538016,bulk,2020.0,7.0,True
T71212,2024-09-11,C430,headphones,5.0,197.9935435,pay pal,completed,989.9677174999999,regular,2024.0,9.0,False
T71213,2024-12-09,C3016,tablet,492.0,263.8917152,creditcard,completed,129834.72387840001,bulk,2024.0,12.0,True
T71216,2020-01-08,C2487,tablet,6.0,525.3792688,paypal,unknown,3152.2756128,regular,2020.0,1.0,True
T71219,2021-07-11,C4840,coffee machine,829.0,180.293187,credit card,complete,149463.052023,bulk,2021.0,7.0,True
T71225,2022-06-03,C789,headphones,5.0,915.1250932,creditcard,completed,4575.625466,regular,2022.0,6.0,True
T71229,2021-09-07,C3882,tablet,901.0,217.5754222,paypal,unknown,196035.4554022,bulk,2021.0,9.0,True
T71233,2025-07-01,C3622,headphones,803.0,299.3660595,paypal,pending,240390.9457785,bulk,2025.0,7.0,True
T71239,2022-04-10,C2946,coffee machine,4.0,241.998663,paypal,failed,967.994652,regular,2022.0,4.0,False
T71247,2021-08-05,C758,coffee machine,5.0,282.0667527,paypal,completed,1410.3337635,regular,2021.0,8.0,False
T71254,2020-01-06,unknown,smartphone,6.0,697.3990363,paypal,unknown,4184.3942178,regular,2020.0,1.0,True
T71270,2022-01-03,C2167,headphones,7.0,558.606248,credit card,failed,3910.2437360000004,regular,2022.0,1.0,True
T71272,2022-06-06,C3622,smartphone,2.0,50.5,creditcard,completed,101.0,regular,2022.0,6.0,False
T71295,2022-07-01,C2424,smartphone,9.0,99.02021903,pay pal,complete,891.1819712700001,regular,2022.0,7.0,False
T71302,2022-02-02,C390,headphones,6.0,525.3792688,pay pal,complete,3152.2756128,regular,2022.0,2.0,True
T71309,2020-07-04,C344,coffee machine,5.0,525.3792688,cash,completed,2626.8963439999998,regular,2020.0,7.0,True
T71311,2020-08-11,C2825,laptop,6.0,882.4735822,credit card,complete,5294.8414932,regular,2020.0,8.0,True
T71319,2023-09-02,C2098,c,2.0,704.1702595,cash,complete,1408.340519,regular,2023.0,9.0,False
T71349,2024-09-07,C2416,smartphone,8.0,283.7836427,paypal,completed,2270.2691416,regular,2024.0,9.0,True
T71352,2024-05-04,C3924,laptop,5.0,76.35353718,paypal,completed,381.7676859,regular,2024.0,5.0,False
T71358,2021-04-05,C124,headphones,1.0,446.2,paypal,pending,446.2,regular,2021.0,4.0,False
T71369,2021-07-06,C867,coffee machine,243.0,525.3792688,paypal,complete,127667.16231839999,bulk,2021.0,7.0,True
T71376,2020-06-11,C4336,smartphone,6.0,355.059346,cash,unknown,2130.356076,regular,2020.0,6.0,True
T71379,2020-10-02,C1916,coffee machine,6.0,342.0163837,pay pal,unknown,2052.0983022,regular,2020.0,10.0,True
T71386,2021-05-05,C3761,laptop,8.0,927.64,pay pal,completed,7421.12,regular,2021.0,5.0,True
T71392,2023-03-05,C1531,coffee machine,7.0,525.3792688,credit card,pending,3677.6548816,regular,2023.0,3.0,True
T71398,2021-06-09,C3776,laptop,754.0,401.45,cash,pending,302693.3,bulk,2021.0,6.0,True
T71400,2021-12-09,C3025,laptop,4.0,525.3792688,cash,failed,2101.5170752,regular,2021.0,12.0,True
T71402,2022-11-03,C4928,laptop,6.0,94.71001086,pay pal,unknown,568.26006516,regular,2022.0,11.0,False
T71405,2023-08-11,C4775,smartphone,343.0,525.3792688,paypal,completed,180205.0891984,bulk,2023.0,8.0,True
T71406,2020-08-08,C959,coffee machine,6.0,868.0237003,credit card,pending,5208.142201799999,regular,2020.0,8.0,True
T71407,2024-05-09,C2167,coffee machine,10.0,680.9569889,pay pal,completed,6809.569889,regular,2024.0,5.0,True
T71408,2021-02-06,C1139,tablet,1.0,541.38,credit card,unknown,541.38,regular,2021.0,2.0,False
T71423,2020-02-09,C1977,tablet,6.0,525.3792688,credit card,completed,3152.2756128,regular,2020.0,2.0,True
T71424,2024-10-08,C1041,smartphone,9.0,525.3792688,credit card,unknown,4728.4134192,regular,2024.0,10.0,True
T71428,2021-05-06,C1646,smartphone,753.0,525.3792688,paypal,completed,395610.5894064,bulk,2021.0,5.0,True
T71431,2023-06-04,C4630,laptop,9.0,634.3098828,credit card,failed,5708.7889452,regular,2023.0,6.0,True
T71434,2020-02-08,C4934,smartphone,2.0,495.2106597,credit card,unknown,990.4213194,regular,2020.0,2.0,False
T71462,2023-01-07,C2208,tablet,880.0,525.3792688,cash,completed,462333.756544,bulk,2023.0,1.0,True
T71470,2021-05-10,C2337,coffee machine,6.0,525.3792688,cash,pending,3152.2756128,regular,2021.0,5.0,True
T71478,2021-04-01,C1201,coffee machine,6.0,789.1120462,paypal,completed,4734.6722772,regular,2021.0,4.0,True
T71498,2021-03-11,unknown,headphones,157.0,328.6617572,cash,complete,51599.8958804,bulk,2021.0,3.0,True
T71518,2022-12-07,C4189,smar,9.0,740.140376,creditcard,completed,6661.263384,regular,2022.0,12.0,True
T71530,2021-11-04,C862,smartp,9.0,895.5088243,credit card,pending,8059.5794187,regular,2021.0,11.0,True
T71531,2021-04-07,C2194,headphones,127.0,525.3792688,paypal,complete,66723.1671376,bulk,2021.0,4.0,True
T71539,2024-06-01,C4678,tablet,7.0,440.3998713,credit card,pending,3082.7990990999997,regular,2024.0,6.0,True
T71551,2024-01-08,C4818,coffee machine,7.0,525.3792688,paypal,completed,3677.6548816,regular,2024.0,1.0,True
T71552,2020-07-11,C3614,laptop,470.0,397.8779159,creditcard,unknown,187002.620473,bulk,2020.0,7.0,True
T71554,2021-05-09,C2067,smartphone,10.0,489.4281193,credit card,completed,4894.281193,regular,2021.0,5.0,True
T71561,2024-05-01,C3396,smartphone,520.0,525.3792688,cash,pending,273197.219776,bulk,2024.0,5.0,True
T71566,2023-12-12,C1004,laptop,2.0,460.689237,credit card,unknown,921.378474,regular,2023.0,12.0,False
T71575,2023-05-01,C4197,coffee machine,6.0,336.9256187,cash,pending,2021.5537121999998,regular,2023.0,5.0,True
T71577,2021-04-09,C2354,coffee machine,2.0,600.0884781,paypal,unknown,1200.1769562,regular,2021.0,4.0,False
T71601,2024-06-12,C2314,laptop,5.0,525.3792688,cash,failed,2626.8963439999998,regular,2024.0,6.0,True
T71627,2023-04-07,C3562,headphones,9.0,525.3792688,pay pal,completed,4728.4134192,regular,2023.0,4.0,True
T71648,2023-01-12,C3660,tablet,107.0,778.2586695,credit card,failed,83273.6776365,bulk,2023.0,1.0,True
T71654,2024-01-05,unknown,smar,4.0,525.3792688,credit card,complete,2101.5170752,regular,2024.0,1.0,True
T71656,2024-12-06,C3545,tablet,3.0,525.3792688,creditcard,failed,1576.1378064,regular,2024.0,12.0,False
T71662,2020-08-10,C1162,coffee machine,1.0,316.5657454,paypal,completed,316.5657454,regular,2020.0,8.0,False
T71664,2023-03-06,C3815,smartphone,9.0,218.3603886,credit card,complete,1965.2434974,regular,2023.0,3.0,False
T71670,2021-10-09,C2556,headphones,9.0,525.3792688,pay pal,completed,4728.4134192,regular,2021.0,10.0,True
T71681,2020-01-08,C4430,laptop,248.0,591.4433605,cash,complete,146677.953404,bulk,2020.0,1.0,True
T71690,2025-01-02,C1147,laptop,190.0,392.9402592,pay pal,complete,74658.649248,bulk,2025.0,1.0,True
T71694,2020-11-02,C1999,coffee machine,6.0,484.0168559,paypal,pending,2904.1011354,regular,2020.0,11.0,True
T71711,2023-09-08,C1646,smartphone,5.0,810.8501772,creditcard,completed,4054.250886,regular,2023.0,9.0,True
T71714,2024-03-03,C807,laptop,292.0,365.97,pay pal,failed,106863.24,bulk,2024.0,3.0,True
T71721,2024-03-08,C248,headphones,8.0,525.3792688,pay pal,complete,4203.0341504,regular,2024.0,3.0,True
T71722,2024-04-11,C836,tablet,3.0,525.3792688,pay pal,unknown,1576.1378064,regular,2024.0,4.0,False
T71735,2023-03-11,C3955,smartphone,8.0,872.0333529,pay pal,unknown,6976.2668232,regular,2023.0,3.0,True
T71736,2021-06-06,C3707,hea,956.0,525.3792688,creditcard,failed,502262.5809728,bulk,2021.0,6.0,True
T71749,2023-02-12,C671,laptop,1.0,479.55259,credit card,completed,479.55259,regular,2023.0,2.0,False
T71801,2021-12-01,C4824,tablet,365.0,525.3792688,credit card,completed,191763.433112,bulk,2021.0,12.0,True
T71807,2020-09-11,C3504,tablet,6.0,525.3792688,paypal,pending,3152.2756128,regular,2020.0,9.0,True
T71810,2022-12-04,C3499,laptop,6.0,499.0537818,creditcard,failed,2994.3226908,regular,2022.0,12.0,True
T71838,2021-07-03,C1177,laptop,3.0,655.37,paypal,completed,1966.1100000000001,regular,2021.0,7.0,False
T71880,2023-04-05,unknown,headphones,716.0,337.4588919,creditcard,completed,241620.56660040002,bulk,2023.0,4.0,True
T71881,2024-05-07,C434,laptop,198.0,525.3792688,credit card,pending,104025.09522239999,bulk,2024.0,5.0,True
T71882,2023-11-06,C3560,smartphone,8.0,525.3792688,credit card,completed,4203.0341504,regular,2023.0,11.0,True
T71887,2023-01-07,C4020,tablet,2.0,525.3792688,cash,complete,1050.7585376,regular,2023.0,1.0,False
T71904,2024-06-06,C4567,tablet,4.0,525.3792688,creditcard,completed,2101.5170752,regular,2024.0,6.0,True
T71917,2024-01-06,C4633,smartphone,6.0,525.3792688,pay pal,failed,3152.2756128,regular,2024.0,1.0,True
T71920,2020-12-02,C1212,tablet,321.0,696.8545283,paypal,failed,223690.30358429998,bulk,2020.0,12.0,True
T71948,2024-07-03,C2281,laptop,1.0,525.3792688,credit card,pending,525.3792688,regular,2024.0,7.0,False
T71968,2022-09-05,C4175,smartphone,6.0,525.3792688,credit card,pending,3152.2756128,regular,2022.0,9.0,True
T71969,2024-12-12,C3423,coffee machine,5.0,525.3792688,paypal,pending,2626.8963439999998,regular,2024.0,12.0,True
T71980,2023-05-01,C1902,coffee machine,814.0,345.186641,creditcard,pending,280981.925774,bulk,2023.0,5.0,True
T71984,2021-10-12,C1628,laptop,3.0,463.0649446,credit card,completed,1389.1948338,regular,2021.0,10.0,False
T71992,2021-11-09,C1836,smartphone,5.0,451.5890555,paypal,unknown,2257.9452775,regular,2021.0,11.0,True
T71994,2021-09-01,C2929,tablet,2.0,831.27,credit card,pending,1662.54,regular,2021.0,9.0,False
T72001,2023-02-05,C3917,laptop,8.0,525.3792688,cash,completed,4203.0341504,regular,2023.0,2.0,True
T72008,2020-12-10,C2138,laptop,5.0,573.1546066,cash,unknown,2865.773033,regular,2020.0,12.0,True
T72016,2023-08-05,C4448,tablet,9.0,484.9098614,credit card,complete,4364.1887526,regular,2023.0,8.0,True
T72038,2024-09-08,C2747,coffee machine,6.0,303.3880051,paypal,complete,1820.3280306,regular,2024.0,9.0,False
T72051,2022-06-11,C058,smar,310.0,525.3792688,pay pal,pending,162867.573328,bulk,2022.0,6.0,True
T72053,2021-06-09,unknown,coffee machine,1000.0,148.2441315,cash,completed,148244.13150000002,bulk,2021.0,6.0,True
T72058,2022-09-11,C213,laptop,6.0,525.3792688,credit card,complete,3152.2756128,regular,2022.0,9.0,True
T72070,2020-09-02,C4158,laptop,9.0,176.4945499,cash,completed,1588.4509491000001,regular,2020.0,9.0,False
T72072,2023-06-11,C1636,tablet,6.0,944.8537476,pay pal,failed,5669.1224856,regular,2023.0,6.0,True
T72087,2024-12-12,C4386,laptop,10.0,430.1497244,paypal,completed,4301.497244,regular,2024.0,12.0,True
T72094,2023-04-08,C3115,laptop,594.0,507.2783369,credit card,completed,301323.3321186,bulk,2023.0,4.0,True
T72098,2023-09-06,C4205,smartphone,6.0,453.8215198,credit card,completed,2722.9291187999997,regular,2023.0,9.0,True
